source_file,method_id,train_dataset,test_dataset,model,variant,subject,n_test,acc,precision_macro,f1_macro,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,2,200,58.5,,,58.5,0.17,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,3,200,93.0,,,93.0,0.86,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,4,200,88.5,,,88.5,0.77,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,5,200,70.5,,,70.5,0.41,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,6,200,60.5,,,60.5,0.21,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,7,240,55.4,,,55.4,0.108,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,8,200,56.0,,,56.0,0.12,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,9,240,71.7,,,71.7,0.433,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,10,200,86.0,,,86.0,0.72,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,11,200,66.5,,,66.5,0.33,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,12,200,75.5,,,75.5,0.51,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,13,200,53.0,,,53.0,0.06,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,14,200,90.0,,,90.0,0.8,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,15,200,75.5,,,75.5,0.51,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,16,200,64.5,,,64.5,0.29,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,17,200,49.0,,,49.0,-0.02,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,18,200,66.5,,,66.5,0.33,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,19,200,72.5,,,72.5,0.45,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,20,200,67.5,,,67.5,0.35,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,21,200,77.5,,,77.5,0.55,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,22,200,67.5,,,67.5,0.35,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,23,200,86.0,,,86.0,0.72,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,24,200,68.5,,,68.5,0.37,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,25,200,79.0,,,79.0,0.58,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,26,200,61.0,,,61.0,0.22,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,27,200,61.0,,,61.0,0.22,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,28,200,53.5,,,53.5,0.07,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,29,200,56.5,,,56.5,0.13,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,30,200,69.0,,,69.0,0.38,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,31,200,71.0,,,71.0,0.42,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,32,200,47.5,,,47.5,-0.05,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,33,200,58.5,,,58.5,0.17,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,34,200,52.0,,,52.0,0.04,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,35,200,61.0,,,61.0,0.22,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,36,200,69.0,,,69.0,0.38,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,37,200,46.5,,,46.5,-0.07,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,38,200,63.5,,,63.5,0.27,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,39,200,73.5,,,73.5,0.47,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,40,200,49.0,,,49.0,-0.02,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,41,200,92.0,,,92.0,0.84,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,42,200,65.0,,,65.0,0.3,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,43,200,96.0,,,96.0,0.92,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,44,200,71.0,,,71.0,0.42,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,45,200,61.0,,,61.0,0.22,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,46,240,70.8,,,70.8,0.417,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,47,200,64.0,,,64.0,0.28,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,48,200,87.0,,,87.0,0.74,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,49,200,59.0,,,59.0,0.18,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,50,200,63.5,,,63.5,0.27,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,51,200,64.5,,,64.5,0.29,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5_cross_lee2019_to_cho2017_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_sourceweight_tau5,lee2019,cho2017,eegnet,,52,200,74.0,,,74.0,0.48,,,,,,,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,1,200,82.5,,,82.5,0.65,,,,81.0,81.0,0.62,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,2,200,77.5,,,77.5,0.55,,,,76.0,76.0,0.52,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,3,200,91.0,,,91.0,0.82,,,,93.0,93.0,0.86,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,4,200,65.5,,,65.5,0.31,,,,67.5,67.5,0.35,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,5,200,85.0,,,85.0,0.7,,,,84.0,84.0,0.68,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,6,200,71.0,,,71.0,0.42,,,,71.5,71.5,0.43,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,7,200,62.5,,,62.5,0.25,,,,64.5,64.5,0.29,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,8,200,81.5,,,81.5,0.63,,,,80.0,80.0,0.6,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,9,200,82.5,,,82.5,0.65,,,,81.5,81.5,0.63,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,10,200,63.0,,,63.0,0.26,,,,61.0,61.0,0.22,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,11,200,58.0,,,58.0,0.16,,,,57.5,57.5,0.15,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,12,200,71.0,,,71.0,0.42,,,,71.0,71.0,0.42,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,13,200,55.5,,,55.5,0.11,,,,54.0,54.0,0.08,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,14,200,75.0,,,75.0,0.5,,,,75.0,75.0,0.5,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,15,200,58.0,,,58.0,0.16,,,,51.0,51.0,0.02,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,16,200,64.5,,,64.5,0.29,,,,63.5,63.5,0.27,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,17,200,76.0,,,76.0,0.52,,,,74.0,74.0,0.48,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,18,200,92.5,,,92.5,0.85,,,,90.0,90.0,0.8,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,19,200,78.5,,,78.5,0.57,,,,77.0,77.0,0.54,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,20,200,70.0,,,70.0,0.4,,,,67.0,67.0,0.34,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,21,200,94.5,,,94.5,0.89,,,,93.5,93.5,0.87,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,22,200,67.5,,,67.5,0.35,,,,67.0,67.0,0.34,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,23,200,76.5,,,76.5,0.53,,,,77.0,77.0,0.54,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,24,200,56.5,,,56.5,0.13,,,,55.5,55.5,0.11,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,25,200,60.0,,,60.0,0.2,,,,63.0,63.0,0.26,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,26,200,55.5,,,55.5,0.11,,,,55.5,55.5,0.11,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,27,200,54.0,,,54.0,0.08,,,,55.0,55.0,0.1,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,28,200,85.5,,,85.5,0.71,,,,87.0,87.0,0.74,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,29,200,67.5,,,67.5,0.35,,,,66.5,66.5,0.33,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,30,200,73.5,,,73.5,0.47,,,,71.0,71.0,0.42,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,31,200,66.5,,,66.5,0.33,,,,64.5,64.5,0.29,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,32,200,93.5,,,93.5,0.87,,,,95.0,95.0,0.9,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,33,200,92.5,,,92.5,0.85,,,,92.0,92.0,0.84,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,34,200,45.0,,,45.0,-0.1,,,,47.0,47.0,-0.06,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,35,200,51.5,,,51.5,0.03,,,,55.0,55.0,0.1,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,36,200,83.5,,,83.5,0.67,,,,81.0,81.0,0.62,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,37,200,96.5,,,96.5,0.93,,,,97.0,97.0,0.94,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,38,200,62.5,,,62.5,0.25,,,,64.5,64.5,0.29,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,39,200,85.5,,,85.5,0.71,,,,79.5,79.5,0.59,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,40,200,63.5,,,63.5,0.27,,,,65.0,65.0,0.3,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,41,200,60.0,,,60.0,0.2,,,,59.5,59.5,0.19,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,42,200,69.5,,,69.5,0.39,,,,70.0,70.0,0.4,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,43,200,70.0,,,70.0,0.4,,,,70.0,70.0,0.4,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,44,200,88.0,,,88.0,0.76,,,,87.5,87.5,0.75,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,45,200,79.0,,,79.0,0.58,,,,80.0,80.0,0.6,,,,,,
loso_results_20260616_sfreq100_eegnet_datasetea_subjectea_tent_cross_cho2017_to_lee2019_eegnet.csv,20260616_sfreq100_eegnet_datasetea_subjectea_tent,cho2017,lee2019,eegnet,,46,200,74.0,,,74.0,0.48,,,,68.5,68.5,0.37,,,,,,
